country_id,city_id,profit
C,c05,4770.59
C,c05,-1929.66
C,c05,6399.54
C,c05,4586.31
C,c05,2927.48
C,c05,-444.43
C,c05,3970.13
C,c05,2371.88
C,c05,1144.33
C,c05,1737.18
C,c05,4497.11
C,c05,1481.22
C,c05,4873.71
C,c05,4821.11
C,c05,5424.94
C,c05,686.94
C,c05,-62.7
C,c05,5714.04
C,c05,-1602.39
C,c05,3325.63
C,c05,5296.71
C,c05,-1436.29
C,c05,-387.04
C,c05,4365.77
C,c05,603.09
C,c05,5498.31
C,c05,3047.61
C,c05,4589.0
C,c05,3126.18
C,c05,4896.49
C,c05,-3923.66
C,c05,4384.78
C,c05,1632.25
C,c05,5303.13
C,c05,1857.66
C,c05,-824.63
C,c05,5319.68
C,c05,4920.61
C,c05,4056.84
C,c05,4389.04
C,c05,3903.28
C,c05,1306.7
C,c05,2834.84
C,c05,4644.2
C,c05,3685.61
C,c06,9347.65
C,c06,735.8
C,c06,2302.03
C,c06,4156.23
C,c06,5975.22
C,c06,3517.83
C,c06,4455.91
C,c06,6983.23
C,c06,5538.54
C,c06,4590.26
C,c06,7249.6
C,c06,3166.32
C,c06,1779.25
C,c06,7742.33
C,c06,-680.03
C,c06,5590.2
C,c06,4292.39
C,c06,4007.35
C,c06,8671.86
C,c06,6008.05
C,c06,4443.79
C,c06,2976.06
C,c06,5091.94
C,c06,3373.84
C,c06,6117.31
C,c06,10723.78
C,c06,2411.14
C,c06,6762.52
C,c06,5396.55
C,c06,5564.85
C,c06,4576.73
C,c06,1715.55
C,c06,5232.06
C,c06,7486.14
C,c06,7994.44
C,c06,3720.06
C,c06,4032.43
C,c06,4749.12
C,c06,2651.09
C,c06,9372.58
C,c06,5098.56
C,c06,5460.64
C,c06,5726.2
C,c06,4225.33
C,c06,4673.15
C,c06,47.92
C,c06,7671.92
C,c06,7720.77
C,c06,7513.96
C,c06,5916.66
C,c06,7801.36
C,c06,6757.42
C,c06,2676.8
C,c06,5997.68
C,c06,6952.61
C,c06,3677.11
C,c06,498.48
C,c06,6196.12
C,c06,4845.08
C,c06,1633.57
C,c06,4461.46
C,c06,2960.78
C,c06,4198.92
C,c06,7550.21
C,c06,6723.19
C,c06,5150.12
C,c06,1659.71
C,c06,2965.67
C,c06,569.94
C,c06,1690.3
C,c06,6113.47
C,c06,3825.49
C,c06,4289.58
C,c06,5442.12
C,c06,2211.62
C,c06,2713.91
C,c06,10978.79
C,c06,5670.28
C,c06,4254.27
C,c06,5629.08
C,c06,7083.95
C,c06,3107.32
C,c06,4150.3
C,c06,7071.19
C,c06,4106.24
C,c06,5865.68
C,c06,3561.71
C,c06,3680.24
C,c06,9579.85
C,c06,2363.45
C,c06,4870.2
C,c06,2275.1
C,c06,5065.64
C,c06,7052.66
C,c06,9448.13
C,c06,4865.28
C,c06,263.61
C,c06,9802.1
C,c06,4748.25
C,c06,5411.81
C,c07,4343.18
C,c07,4693.46
C,c07,5476.27
C,c07,1783.11
C,c07,7584.9
C,c07,2874.32
C,c07,3007.44
C,c07,1821.97
C,c07,8558.67
C,c07,5821.17
C,c07,2898.22
C,c07,3903.18
C,c07,6709.24
C,c07,5774.92
C,c07,2187.75
C,c07,5162.92
C,c07,3148.26
C,c07,5728.33
C,c07,5608.94
C,c07,6814.26
C,c07,2318.56
C,c07,4203.64
C,c07,5504.47
C,c07,10212.88
C,c07,2767.56
C,c07,10256.96
C,c07,4556.43
C,c07,10421.8
C,c07,9976.06
C,c07,2217.36
C,c07,7271.79
C,c07,5132.01
C,c07,5871.25
C,c07,5532.73
C,c07,6658.64
C,c07,1821.87
C,c07,5577.55
C,c07,5804.85
C,c07,8754.9
C,c07,3475.93
C,c07,946.85
C,c07,6869.89
C,c07,3996.47
C,c07,5813.42
C,c07,9792.62
C,c07,2126.42
C,c07,3024.3
C,c07,5856.82
C,c07,1791.06
C,c07,5448.76
C,c07,3133.94
C,c07,3090.23
C,c07,6734.21
C,c07,4138.55
C,c07,4054.37
C,c07,6089.38
C,c07,2448.71
C,c07,6979.27
C,c07,7141.86
C,c07,7984.67
C,c07,2418.34
C,c07,5356.61
C,c07,5253.73
C,c07,8701.0
C,c07,8305.24
C,c07,5889.33
C,c07,2459.99
C,c07,2313.88
C,c07,4391.69
C,c07,3353.64
C,c07,6292.31
C,c07,8053.67
C,c07,2877.04
C,c07,2777.51
C,c07,7559.39
C,c07,6189.54
C,c07,4092.53
C,c07,5435.49
C,c07,644.93
C,c07,4035.87
C,c07,4698.22
C,c07,3181.8
C,c07,11992.83
C,c07,11933.18
C,c07,2747.32
C,c07,3064.74
C,c07,11510.87
C,c07,8444.95
C,c07,13072.88
C,c07,5687.54
C,c07,4192.16
C,c07,5178.5
C,c07,8748.77
C,c07,4025.66
C,c07,5824.13
C,c07,7990.26
C,c07,2567.95
C,c07,5879.91
C,c07,1096.96
C,c07,5204.47
D,d00,10205.87
D,d00,4712.4
D,d00,5140.7
D,d00,5477.7
D,d00,4641.54
D,d00,3480.81
D,d00,6221.31
D,d00,5749.24
D,d00,6679.23
D,d00,4531.86
D,d00,4724.81
D,d00,6137.73
D,d00,6906.92
D,d00,4655.32
D,d00,6817.5
D,d00,6333.52
D,d00,9462.67
D,d00,8439.22
D,d00,8115.23
D,d00,9344.97
D,d00,5359.08
D,d00,10181.13
D,d00,7342.94
D,d00,5701.77
D,d00,7873.95
D,d00,4293.49
D,d00,11202.8
D,d00,7511.47
D,d00,3270.56
D,d00,4164.04
D,d00,5661.0
D,d00,5538.59
D,d00,7987.26
D,d00,9030.83
D,d00,9362.69
D,d00,8206.18
D,d00,4625.57
D,d00,9603.1
D,d00,9866.54
D,d00,2185.78
D,d00,5508.56
D,d00,6027.02
D,d00,4997.34
D,d00,9402.55
D,d00,7995.29
D,d00,7025.65
D,d00,3920.96
D,d00,1892.84
D,d00,4612.67
D,d00,4856.54
D,d00,4681.46
D,d00,1725.09
D,d00,3144.14
D,d00,5809.36
D,d00,7661.59
D,d00,5560.51
D,d00,6275.64
D,d00,6660.19
D,d00,6670.67
D,d00,9750.15
D,d00,4896.26
D,d00,7329.51
D,d00,3623.96
D,d00,9692.92
D,d00,8606.68
D,d00,9240.42
D,d00,7105.59
D,d00,6538.65
D,d00,3728.0
D,d00,7599.06
D,d00,10145.12
D,d00,110.66
D,d00,11097.35
D,d00,4847.63
D,d00,8005.39
D,d00,4859.93
D,d00,6471.44
D,d00,8833.03
D,d00,6397.9
D,d00,11243.81
D,d00,6944.75
D,d00,8429.15
D,d00,5350.35
D,d00,5628.52
D,d00,5881.43
D,d00,8075.1
D,d00,10905.77
D,d00,6935.02
D,d00,3723.04
D,d00,5361.85
D,d00,3515.02
D,d00,8036.72
D,d00,6920.66
D,d00,4240.32
D,d00,5979.49
D,d00,9142.27
D,d00,7976.15
D,d00,5465.11
D,d00,8691.71
D,d00,7813.42
D,d01,1715.73
D,d01,3503.83
D,d01,7619.29
D,d01,369.66
D,d01,5538.96
D,d01,2713.09
D,d01,4595.8
D,d01,4028.77
D,d01,3739.35
D,d01,2676.83
D,d01,3061.98
D,d01,4704.02
D,d01,4172.96
D,d01,-504.75
D,d01,4166.41
D,d01,6248.64
D,d01,5238.35
D,d01,3568.92
D,d01,-1392.85
D,d01,4498.43
D,d01,4670.9
D,d01,6623.37
D,d01,727.52
D,d01,2483.78
D,d01,1761.47
D,d01,2395.9
D,d01,-1155.33
D,d01,1901.72
D,d01,1996.36
D,d01,2127.17
D,d01,6930.39
D,d01,1504.72
D,d01,1950.02
D,d01,5770.98
D,d01,1659.82
D,d01,5962.97
D,d01,4128.02
D,d01,1495.63
D,d01,1301.01
D,d01,3363.98
D,d01,2545.72
D,d01,3259.19
D,d01,1616.68
D,d01,4461.72
D,d01,1380.25
D,d01,1872.5
D,d01,2574.85
D,d01,-54.78
D,d01,2240.21
D,d01,2509.96
D,d01,-517.48
D,d01,-1363.47
D,d01,6040.37
D,d01,2352.82
D,d01,2661.45
D,d01,1458.01
D,d01,6863.5
D,d01,2499.68
D,d01,-1359.08
D,d01,4199.22
D,d01,622.69
D,d01,4068.59
D,d01,2681.42
D,d01,6119.44
D,d01,4174.1
D,d01,2087.65
D,d01,6503.18
D,d01,9695.1
D,d01,1718.72
D,d01,5693.84
D,d01,3952.79
D,d01,4138.71
D,d01,0.34
D,d01,646.66
D,d01,6518.29
D,d01,3415.8
D,d01,1740.11
D,d01,7467.72
D,d01,6051.82
D,d01,4858.17
D,d01,654.25
D,d01,3029.42
D,d01,6673.83
D,d01,-1935.66
D,d01,-846.52
D,d01,1092.32
D,d01,5453.34
D,d01,3626.34
D,d01,4220.17
D,d01,3543.63
D,d01,3318.65
D,d01,6034.67
D,d01,11949.82
D,d01,4224.23
D,d01,6302.4
D,d01,1990.39
D,d01,7021.99
D,d01,3313.15
D,d01,3525.11
D,d01,1944.9
D,d02,5986.03
D,d02,6525.74
D,d02,5464.47
D,d02,4677.68
D,d02,12431.48
D,d02,8974.21
D,d02,10318.21
D,d02,9127.32
D,d02,4352.25
D,d02,7957.33
D,d02,5672.57
D,d02,5885.3
D,d02,7594.45
D,d02,8286.66
D,d02,8105.55
D,d02,8189.21
D,d02,7159.65
D,d02,7952.13
D,d02,10977.15
D,d02,13305.15
D,d02,10654.97
D,d02,7323.99
D,d02,8849.71
D,d02,10260.26
D,d02,10373.24
D,d02,10914.3
D,d02,10959.62
D,d02,8881.13
D,d02,7179.03
D,d02,4047.76
D,d02,10533.27
D,d02,9400.46
D,d02,5739.4
D,d02,7903.61
D,d02,6873.17
D,d02,6769.91
D,d02,12201.33
D,d02,6968.15
D,d02,13900.44
D,d02,7523.21
D,d02,6070.66
D,d02,8181.8
D,d02,13856.82
D,d02,7470.56
D,d02,9126.33
D,d02,2214.78
D,d02,9312.95
D,d02,4428.29
D,d02,7553.19
D,d02,11237.47
D,d02,7216.63
D,d02,9630.35
D,d02,7281.85
D,d02,7004.86
D,d02,8532.83
D,d02,10548.73
D,d02,8084.19
D,d02,7791.87
D,d02,5450.37
D,d02,3633.11
D,d02,8157.79
D,d02,7382.99
D,d02,8507.2
D,d02,10425.58
D,d02,9878.25
D,d02,5643.37
D,d02,8470.49
D,d02,8528.47
D,d02,7217.02
D,d02,2213.53
D,d02,5825.59
D,d02,7587.58
D,d02,9706.03
D,d02,7039.1
D,d02,4336.35
D,d02,11210.54
D,d02,7716.58
D,d02,6668.38
D,d02,9132.34
D,d02,9528.77
D,d02,7602.67
D,d02,6339.85
D,d02,6376.92
D,d02,9778.68
D,d02,7446.35
D,d02,9030.76
D,d02,3022.03
D,d02,6553.09
D,d02,6830.46
D,d02,6604.92
D,d02,2921.64
D,d02,6663.44
D,d02,11699.99
D,d02,8533.82
D,d02,6458.69
D,d02,5976.77
D,d02,4386.09
D,d02,8336.55
D,d02,5811.28
D,d02,6774.34
D,d03,6252.66
D,d03,6381.99
D,d03,5570.93
D,d03,-114.8
D,d03,2611.92
D,d03,6963.63
D,d03,1062.27
D,d03,7151.93
D,d03,3950.47
D,d03,6382.75
D,d03,2975.49
D,d03,1099.96
D,d03,1476.9
D,d03,7648.87
D,d03,3202.76
D,d03,950.44
D,d03,6047.17
D,d03,148.61
D,d03,3599.86
D,d03,4852.53
D,d03,4737.91
D,d03,5060.55
D,d03,3779.57
D,d03,-2146.65
D,d03,4613.9
D,d03,3889.66
D,d03,3503.04
D,d03,5223.76
D,d03,5917.38
D,d03,4531.77
D,d03,7747.68
D,d03,9483.32
D,d03,4713.36
D,d03,3127.22
D,d03,759.82
D,d03,5439.28
D,d03,-446.61
D,d03,8210.81
D,d03,6441.41
D,d03,2681.94
D,d03,5699.08
D,d03,1818.2
D,d03,1239.54
D,d03,5904.92
D,d03,1451.2
D,d03,4609.69
D,d03,3673.12
D,d03,7903.29
D,d03,4778.95
D,d03,7943.86
D,d03,6159.19
D,d03,2071.34
D,d03,1074.2
D,d03,-1286.46
D,d03,4073.83
D,d03,-2966.56
D,d03,1933.29
D,d03,-2043.67
D,d03,2427.34
D,d03,5747.19
D,d03,1787.22
D,d03,2594.93
D,d03,2833.14
D,d03,4647.72
D,d03,272.3
D,d03,4241.62
D,d03,3711.4
D,d03,1382.46
D,d03,1508.05
D,d03,6989.02
D,d03,5772.25
D,d03,5031.28
D,d03,1871.25
D,d03,3094.14
D,d03,700.91
D,d03,-453.1
D,d03,2772.23
D,d03,2448.68
D,d03,825.47
D,d03,891.03
D,d03,4860.94
D,d03,2777.18
D,d03,-11.69
D,d03,9037.77
D,d03,-415.92
D,d03,4464.49
D,d03,1419.15
D,d03,5622.61
D,d03,4107.29
D,d03,6467.79
D,d03,3754.21
D,d03,2037.21
D,d03,7536.01
D,d03,3783.66
D,d03,3403.04
D,d03,3545.68
D,d03,2106.67
D,d03,4804.65
D,d03,8119.68
D,d03,7661.78
D,d04,6420.87
D,d04,7288.48
D,d04,7545.24
D,d04,4085.7
D,d04,9401.54
D,d04,6300.91
D,d04,1132.97
D,d04,7215.16
D,d04,3389.76
D,d04,6424.42
D,d04,7362.14
D,d04,4893.47
D,d04,6358.7
D,d04,9045.03
D,d04,2222.84
D,d04,955.54
D,d04,5363.04
D,d04,5062.92
D,d04,10856.37
D,d04,8149.0
D,d04,6977.22
D,d04,5406.79
D,d04,820.01
D,d04,2342.71
D,d04,4833.87
D,d04,6109.47
D,d04,4577.77
D,d04,5918.18
D,d04,7387.6
D,d04,3860.78
D,d04,4571.46
D,d04,3210.35
D,d04,8651.5
D,d04,569.31
D,d04,7123.41
D,d04,7543.39
D,d04,543.81
D,d04,4410.63
D,d04,8320.35
D,d04,3354.76
D,d04,4165.78
D,d04,5501.08
D,d04,8894.36
D,d04,7151.95
D,d04,3890.55
D,d04,2159.65
D,d04,1825.75
D,d04,6430.04
D,d04,166.15
D,d04,4139.1
D,d04,7066.02
D,d04,2576.29
D,d04,4770.64
D,d04,5297.57
D,d04,7457.67
D,d04,2200.68
D,d04,5745.08
D,d04,5430.96
D,d04,5829.1
D,d04,1631.43
D,d04,6836.64
D,d04,3463.06
D,d04,5284.46
D,d04,3449.02
D,d04,10420.19
D,d04,5714.17
D,d04,10923.63
D,d04,4012.74
D,d04,4883.26
D,d04,9264.79
D,d04,4662.13
D,d04,6687.22
D,d04,8466.53
D,d04,4659.0
D,d04,3897.45
D,d04,4967.91
D,d04,8120.24
D,d04,6661.22
D,d04,8815.01
D,d04,4932.76
D,d04,4400.52
D,d04,2773.59
D,d04,4845.65
D,d04,4116.71
D,d04,5293.9
D,d04,3242.45
D,d04,3806.61
D,d04,4815.64
D,d04,8009.0
D,d04,4760.53
D,d04,4161.91
D,d04,8157.21
D,d04,8956.39
D,d04,4849.85
D,d04,4953.69
D,d04,1070.87
D,d04,1706.52
D,d04,5477.45
D,d04,9060.51
D,d04,10201.87
D,d05,7493.75
D,d05,4228.32
D,d05,6722.09
D,d05,1776.17
D,d05,5239.95
D,d05,2491.6
D,d05,5454.43
D,d05,9027.52
D,d05,10881.84
D,d05,5982.22
D,d05,6435.95
D,d05,1311.9
D,d05,3817.08
D,d05,9245.36
D,d05,8351.26
D,d05,7531.16
D,d05,6571.02
D,d05,9561.63
D,d05,4811.67
D,d05,4975.24
D,d05,12469.05
D,d05,3309.51
D,d05,6575.11
D,d05,4515.98
D,d05,9198.73
D,d05,4794.67
D,d05,4593.78
D,d05,4677.67
D,d05,7473.21
D,d05,2943.83
D,d05,1749.86
D,d05,5154.92
D,d05,4565.68
D,d05,6802.06
D,d05,4590.35
D,d05,3941.09
D,d05,6173.33
D,d05,6529.2
D,d05,8006.51
D,d05,5619.96
D,d05,925.66
D,d05,5341.15
D,d05,5478.05
D,d05,5210.43
D,d05,6790.67
D,d05,4751.69
D,d05,8248.31
D,d05,4730.63
D,d05,8962.75
D,d05,2682.14
D,d05,-431.91
D,d05,3050.61
D,d05,12586.93
D,d05,4817.65
D,d05,5186.96
D,d05,6145.7
D,d05,4403.97
D,d05,6133.96
D,d05,5782.01
D,d05,10649.6
D,d05,8489.8
D,d05,6171.2
D,d05,7242.86
D,d05,7015.1
D,d05,2796.26
D,d05,8307.22
D,d05,3923.33
D,d05,7493.27
D,d05,5868.34
D,d05,7788.7
D,d05,9082.3
D,d05,6993.21
D,d05,4317.02
D,d05,4738.13
D,d05,6943.65
D,d05,4484.21
D,d05,4568.09
D,d05,5229.63
D,d05,4631.66
D,d05,6842.65
D,d05,4400.51
D,d05,5764.95
D,d05,3700.1
D,d05,1191.99
D,d05,7527.38
D,d05,7979.73
D,d05,4282.42
D,d05,7549.32
D,d05,6313.78
D,d05,2631.02
D,d05,8498.63
D,d05,550.97
D,d05,5404.76
D,d05,7345.62
D,d05,2780.51
D,d05,9562.12
D,d05,4076.21
D,d05,8687.71
D,d05,5081.53
D,d05,7278.51
D,d06,2636.59
D,d06,8714.55
D,d06,3807.44
D,d06,5357.77
D,d06,4604.2
D,d06,3285.41
D,d06,2171.43
D,d06,3835.32
D,d06,5307.92
D,d06,5099.27
D,d06,4199.72
D,d06,2508.6
D,d06,4619.65
D,d06,373.25
D,d06,2807.53
D,d06,-2252.62
D,d06,1157.19
D,d06,2479.2
D,d06,-658.44
D,d06,10.14
D,d06,5235.33
D,d06,4151.61
D,d06,5630.97
D,d06,5835.28
D,d06,4522.75
D,d06,4916.25
D,d06,3666.08
D,d06,6140.4
D,d06,-886.28
D,d06,2504.26
D,d06,5529.47
D,d06,5051.89
D,d06,3114.87
D,d06,2124.25
D,d06,5048.46
D,d06,2528.28
D,d06,142.5
D,d06,5862.04
D,d06,2001.71
D,d06,3411.11
D,d06,-1107.35
D,d06,-3459.5
D,d06,4077.22
D,d06,7100.48
D,d06,-2754.31
D,d06,1660.05
D,d06,4348.58
D,d06,3423.35
D,d06,3102.77
D,d06,2871.34
D,d06,534.76
D,d06,5694.5
D,d06,5353.75
D,d06,3861.6
D,d06,-2796.53
D,d06,7147.29
D,d06,2809.68
D,d06,4263.74
D,d06,7760.96
D,d06,6223.18
D,d06,2722.71
D,d06,5631.86
D,d06,4447.84
D,d06,1493.67
D,d06,3287.29
D,d06,-1469.27
D,d06,-981.64
D,d06,3440.39
D,d06,6496.62
D,d06,501.61
D,d06,5965.65
D,d06,3338.87
D,d06,7462.72
D,d06,2071.18
D,d06,10377.74
D,d06,4099.48
D,d06,2378.05
D,d06,3605.55
D,d06,-1617.27
D,d06,3842.27
D,d06,2174.04
D,d06,4230.34
D,d06,2156.25
D,d06,-3844.14
D,d06,-3566.57
D,d06,1311.65
D,d06,-226.69
D,d06,5150.36
D,d06,234.73
D,d06,4054.43
D,d06,2519.95
D,d06,6812.66
D,d06,3158.53
D,d06,3429.56
D,d06,380.72
D,d06,3862.38
D,d06,4603.64
D,d06,2626.73
D,d06,4701.77
D,d06,305.5
D,d07,5595.23
D,d07,7167.44
D,d07,5360.06
D,d07,9226.88
D,d07,7758.34
D,d07,4597.68
D,d07,3810.88
D,d07,6121.61
D,d07,4324.17
D,d07,5147.84
D,d07,3326.86
D,d07,8089.64
D,d07,6577.44
D,d07,6901.52
D,d07,8203.44
D,d07,387.6
D,d07,6240.8
D,d07,5535.3
D,d07,7855.73
D,d07,7416.18
D,d07,7460.55
D,d07,9403.79
D,d07,1457.66
D,d07,3476.5
D,d07,9192.78
D,d07,9768.85
D,d07,4105.83
D,d07,8960.28
D,d07,8337.65
D,d07,2717.23
D,d07,4630.81
D,d07,6992.02
D,d07,5972.81
D,d07,10667.84
D,d07,7666.98
D,d07,8403.01
D,d07,4502.39
D,d07,3072.95
D,d07,4621.01
D,d07,9681.75
D,d07,10786.62
D,d07,4115.59
D,d07,5798.42
D,d07,-92.35
D,d07,9374.07
D,d07,2987.79
D,d07,8384.63
D,d07,9366.09
D,d07,2806.4
D,d07,3956.06
D,d07,7943.82
D,d07,9568.59
D,d07,4824.46
D,d07,3518.99
D,d07,7005.31
D,d07,9314.32
D,d07,3365.53
D,d07,4160.48
D,d07,9050.43
D,d07,6638.54
D,d07,4069.34
D,d07,6140.66
D,d07,7333.93
D,d07,8704.59
D,d07,6872.06
D,d07,6097.71
D,d07,1920.07
D,d07,7481.73
D,d07,7412.92
D,d07,6642.78
D,d07,6176.96
D,d07,6435.38
D,d07,8520.65
D,d07,5195.42
D,d07,3099.37
D,d07,8384.02
D,d07,5177.46
D,d07,5416.35
D,d07,7202.66
D,d07,5487.93
D,d07,5946.9
D,d07,3318.14
D,d07,9389.49
D,d07,2762.98
D,d07,9420.01
D,d07,2945.54
D,d07,4333.0
D,d07,5057.69
D,d07,8310.44
D,d07,6613.91
D,d07,4955.71
D,d07,2986.72
D,d07,8611.42
D,d07,6193.63
D,d07,7159.03
D,d07,5638.42
D,d07,4846.83
D,d07,7771.61
D,d07,6849.38
D,d07,8968.61
D,d08,2441.22
D,d08,-1587.93
D,d08,3871.87
D,d08,2082.25
D,d08,1372.48
D,d08,-5817.23
D,d08,-209.38
D,d08,2370.0
D,d08,379.85
D,d08,2589.32
D,d08,3450.59
D,d08,1913.08
D,d08,-394.11
D,d08,3032.78
D,d08,2864.03
D,d08,1335.39
D,d08,-2791.46
D,d08,-1148.68
D,d08,3948.53
D,d08,1296.05
D,d08,-2550.63
D,d08,1484.27
D,d08,2052.73
D,d08,3537.68
D,d08,3022.25
D,d08,2879.5
D,d08,3.68
D,d08,-2266.84
D,d08,382.16
D,d08,5355.93
D,d08,-1867.68
D,d08,4159.41
D,d08,-1840.2
D,d08,-1347.52
D,d08,2171.5
D,d08,-138.72
D,d08,1294.1
D,d08,-987.22
D,d08,2228.42
D,d08,4035.01
D,d08,-1767.91
D,d08,3258.54
D,d08,2832.83
D,d08,3858.72
D,d08,-3812.75
D,d08,4133.1
D,d08,-1008.66
D,d08,1252.51
D,d08,766.71
D,d08,-671.74
D,d08,-288.95
D,d08,48.8
D,d08,2297.54
D,d08,3690.02
D,d08,1123.41
D,d08,3828.14
D,d08,2240.42
D,d08,4733.02
D,d08,-1451.55
D,d08,2224.22
D,d08,1751.79
D,d08,2197.78
D,d08,2735.17
D,d08,3874.29
D,d08,2218.75
D,d08,3153.17
D,d08,1143.5
D,d08,1488.34
D,d08,285.98
D,d08,4537.06
D,d08,3810.95
D,d08,5052.22
D,d08,689.79
D,d08,1411.52
D,d08,8015.6
D,d08,4537.31
D,d08,-1761.55
D,d08,3688.26
D,d08,2716.34
D,d08,1004.65
D,d08,1160.05
D,d08,-265.57
D,d08,539.98
D,d08,-71.29
D,d08,-1058.16
D,d08,893.41
D,d08,-351.6
D,d08,3632.64
D,d08,4430.1
D,d08,1465.44
D,d08,1005.12
D,d08,3437.93
D,d08,1552.13
D,d08,6875.97
D,d08,-4737.92
D,d08,-3983.87
D,d08,-897.31
D,d08,3039.6
D,d08,3795.93
D,d08,674.94
D,d09,3222.81
D,d09,2458.92
D,d09,4406.55
D,d09,8235.68
D,d09,-2478.64
D,d09,8742.49
D,d09,5834.61
D,d09,2425.73
D,d09,4437.16
D,d09,3143.21
D,d09,4400.4
D,d09,4397.75
D,d09,5154.96
D,d09,705.04
D,d09,4740.89
D,d09,1570.83
D,d09,2472.96
D,d09,5203.93
D,d09,2115.07
D,d09,3977.56
D,d09,4034.32
D,d09,3482.0
D,d09,178.9
D,d09,4449.63
D,d09,3691.13
D,d09,8813.83
D,d09,636.54
D,d09,5882.71
D,d09,2190.81
D,d09,2492.8
D,d09,7531.13
D,d09,2918.82
D,d09,5259.94
D,d09,3580.6
D,d09,1001.34
D,d09,2716.48
D,d09,2169.89
D,d09,2705.03
D,d09,7932.53
D,d09,4438.39
D,d09,-1066.5
D,d09,7975.58
D,d09,4216.04
D,d09,5517.64
D,d09,7188.35
D,d09,1220.17
D,d09,4112.47
D,d09,2921.67
D,d09,2408.6
D,d09,2525.58
D,d09,3545.38
D,d09,6209.73
D,d09,5235.27
D,d09,4016.15
D,d09,6303.42
D,d09,-2500.27
D,d09,3391.07
D,d09,4191.68
D,d09,4089.15
D,d09,6849.97
D,d09,3739.11
D,d09,6744.17
D,d09,2871.42
D,d09,5044.78
D,d09,3586.22
D,d09,2695.62
D,d09,4617.93
D,d09,4756.73
D,d09,1084.55
D,d09,5692.87
D,d09,2670.29
D,d09,3573.06
D,d09,-3392.91
D,d09,3261.08
D,d09,-1458.53
D,d09,5483.88
D,d09,1374.54
D,d09,2221.08
D,d09,2883.31
D,d09,-3.2
D,d09,3392.45
D,d09,258.88
D,d09,2796.29
D,d09,5468.12
D,d09,6530.11
D,d09,6907.73
D,d09,2755.0
D,d09,925.27
D,d09,4537.93
D,d09,7226.5
D,d09,1128.53
D,d09,6713.77
D,d09,2977.25
D,d09,-3289.15
D,d09,3489.77
D,d09,8019.63
D,d09,5119.09
D,d09,5989.35
D,d09,4321.76
D,d09,-893.49
D,d10,3358.32
D,d10,6597.75
D,d10,8295.16
D,d10,6733.39
D,d10,7234.65
D,d10,11207.48
D,d10,12914.43
D,d10,5015.42
D,d10,6583.07
D,d10,9004.02
D,d10,8743.9
D,d10,3352.46
D,d10,16616.33
D,d10,11019.28
D,d10,10152.82
D,d10,4423.59
D,d10,9992.81
D,d10,6304.35
D,d10,10529.24
D,d10,9989.18
D,d10,9355.64
D,d10,10330.74
D,d10,7788.8
D,d10,9689.79
D,d10,3215.28
D,d10,11081.59
D,d10,8783.78
D,d10,15608.91
D,d10,9513.32
D,d10,3355.44
D,d10,13094.2
D,d10,7405.73
D,d10,6410.75
D,d10,9132.93
D,d10,12472.6
D,d10,14131.23
D,d10,8271.6
D,d10,9790.61
D,d10,9813.53
D,d10,7604.06
D,d10,7971.7
D,d10,8883.48
D,d10,9090.78
D,d10,11914.42
D,d10,4390.16
D,d10,10437.18
D,d10,10180.93
D,d10,12691.74
D,d10,8268.34
D,d10,8297.36
D,d10,9497.3
D,d10,7812.77
D,d10,7735.8
D,d10,7552.45
D,d10,7559.11
D,d10,6647.32
D,d10,7696.59
D,d10,7256.41
D,d10,7369.83
D,d10,5851.68
D,d10,11594.26
D,d10,9987.13
D,d10,9078.48
D,d10,6485.8
D,d10,10811.99
D,d10,8597.42
D,d10,8934.7
D,d10,9429.53
D,d10,8914.4
D,d10,11670.37
D,d10,7212.57
D,d10,7547.56
D,d10,9574.64
D,d10,8692.96
D,d10,10577.91
D,d10,11504.79
D,d10,12660.47
D,d10,11604.76
D,d10,8508.77
D,d10,8799.06
D,d10,8279.91
D,d10,12101.93
D,d10,8643.5
D,d10,7081.64
D,d10,6611.28
D,d10,11093.79
D,d10,7035.03
D,d10,2601.24
D,d10,10999.63
D,d10,10060.68
D,d10,11143.39
D,d10,11701.39
D,d10,10510.85
D,d10,10211.76
D,d10,9368.41
D,d10,7271.63
D,d10,3947.44
D,d10,4330.48
D,d10,10176.13
D,d10,11246.96
D,d11,3722.9
D,d11,1729.99
D,d11,5238.72
D,d11,3578.9
D,d11,3669.93
D,d11,2740.11
D,d11,719.19
D,d11,1128.68
D,d11,4609.31
D,d11,7710.45
D,d11,8053.53
D,d11,3197.0
D,d11,4780.81
D,d11,3437.33
D,d11,4038.77
D,d11,4694.88
D,d11,5924.06
D,d11,810.08
D,d11,8086.12
D,d11,3350.11
D,d11,1217.89
D,d11,9448.27
D,d11,1440.81
D,d11,3576.44
D,d11,1836.98
D,d11,6622.86
D,d11,-3028.75
D,d11,4512.37
D,d11,-304.53
D,d11,7560.44
D,d11,8915.48
D,d11,5823.21
D,d11,1720.86
D,d11,6583.64
D,d11,9158.81
D,d11,4304.78
D,d11,2738.36
D,d11,7343.9
D,d11,343.14
D,d11,2940.85
D,d11,3536.85
D,d11,3978.74
D,d11,6434.79
D,d11,3296.46
D,d11,901.7
D,d11,155.57
D,d11,3300.25
D,d11,4828.4
D,d11,6075.63
D,d11,5214.41
D,d11,213.98
D,d11,5087.61
D,d11,2005.43
D,d11,6918.78
D,d11,2902.95
